pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{1716, 16011}]","[]",2,1,"(80218,80818)"
"[{1805, 15833}]","[]",2,1,"(77683,78211)"
"[{1904, 16218}]","[]",2,5,"(84271,84891);(84271,84891);(84772,85297);(84772,85475);(84772,85475)"
"[{2057, 16011}]","[]",2,4,"(79944,80519);(80243,80754);(80243,80754);(80519,81410)"
"[{2136, 15833}]","[]",2,1,"(77411,77940)"
"[{2151, 14387}]","[]",2,1,"(51127,51784)"
"[{2185, 15833}]","[]",2,2,"(76579,77511);(77811,78329)"
"[{2185, 16011}]","[]",2,2,"(81149,81662);(81293,82157)"
"[{2185, 16218}]","[]",2,1,"(84341,85350)"
"[{2189, 15833}]","[]",2,1,"(77258,77760)"
"[{2209, 13042}]","[]",2,1,"(73354,73866)"
"[{2239, 5730}]","[]",2,1,"(31159,31987)"
"[{2239, 8979}]","[]",2,1,"(81264,81989)"
"[{2239, 13042}]","[]",2,1,"(74013,74866)"
"[{2239, 16011}]","[]",2,1,"(81010,82185)"
"[{2239, 16012}]","[]",2,1,"(81287,82127)"
"[{2311, 16431}]","[]",2,1,"(87478,88121)"
"[{2311, 16432}]","[]",2,2,"(87478,88013);(87609,88121)"
"[{2326, 16011}]","[]",2,2,"(80689,81189);(80689,81189)"
"[{2384, 13042}]","[]",2,1,"(73450,74027)"
"[{2562, 16218}]","[]",2,1,"(84417,85026)"
"[{2750, 13042}]","[]",2,1,"(73186,74462)"
"[{2811, 13042}]","[]",2,3,"(72779,73635);(73514,74105);(73514,74316)"
"[{2844, 13042}]","[]",2,1,"(73780,74280)"
"[{2959, 16011}]","[]",2,1,"(79960,82095)"
"[{2959, 16012}]","[]",2,3,"(80036,80593);(80381,81169);(81476,82095)"
"[{2989, 10516}]","[]",2,2,"(59273,59881);(59593,60094)"
"[{2991, 3736}]","[]",2,1,"(1657,2270)"
"[{2991, 13042}]","[]",2,1,"(73217,73955)"
"[{3150, 12936}]","[]",2,1,"(58462,59087)"
"[{3152, 16218}]","[]",2,3,"(83909,84428);(84659,85198);(84659,85198)"
"[{3325, 16431}]","[]",2,1,"(87494,88142)"
"[{3325, 16432}]","[]",2,1,"(87494,88142)"
"[{3362, 15833}]","[]",2,1,"(77088,78370)"
"[{3435, 15833}]","[]",2,1,"(76607,77259)"
"[{3503, 15833}]","[]",2,1,"(77131,77995)"
"[{3760, 16218}]","[]",2,1,"(84834,85598)"
"[{3897, 15833}]","[]",2,2,"(76440,77035);(77824,78326)"
"[{3989, 13042}]","[]",2,2,"(73687,74187);(73782,74512)"
"[{4227, 10516}]","[]",2,1,"(59611,60184)"
"[{4337, 15833}]","[]",2,2,"(77595,78095);(77595,78095)"
"[{4345, 13042}]","[]",2,2,"(73352,74375);(74050,74753)"
"[{4884, 9844}]","[]",2,1,"(84656,85196)"
"[{4884, 16218}]","[]",2,1,"(83996,85271)"
"[{5283, 15833}]","[]",2,1,"(76460,78226)"
"[{5729, 5730}]","[]",2,2,"(31181,31785);(81357,82059)"
"[{5730, 16011}]","[]",2,1,"(81357,82009)"
"[{7206, 16218}]","[]",2,1,"(83756,85300)"
"[{7647, 16218}]","[]",2,1,"(84430,85903)"
"[{7911, 16011}]","[]",2,2,"(81107,81608);(81107,81728)"
"[{7924, 16218}]","[]",2,1,"(83896,84402)"
"[{8731, 16218}]","[]",2,1,"(84398,85046)"
"[{8979, 16011}]","[]",2,1,"(79947,82323)"
"[{8979, 16012}]","[]",2,1,"(79947,82323)"
"[{9151, 16431}]","[]",2,1,"(87489,88147)"
"[{9151, 16432}]","[]",2,1,"(87489,88147)"
"[{9618, 9670}]","[]",2,1,"(70598,71278)"
"[{9670, 10968}]","[]",2,1,"(70627,71147)"
"[{9844, 16218}]","[]",2,1,"(84656,85344)"
"[{9908, 16218}]","[]",2,1,"(83756,84386)"
"[{10129, 15833}]","[]",2,1,"(77687,78346)"
"[{10424, 15833}]","[]",2,1,"(76440,78346)"
"[{10511, 16218}]","[]",2,1,"(84507,85124)"
"[{10516, 13042}]","[]",2,2,"(73216,74088);(74279,74951)"
"[{10657, 16011}]","[]",2,1,"(80994,81930)"
"[{11781, 16218}]","[]",2,1,"(83795,84436)"
"[{12926, 13042}]","[]",2,1,"(73601,74310)"
"[{12926, 15833}]","[]",2,2,"(76440,77043);(76670,77601)"
"[{12926, 16011}]","[]",2,1,"(80119,81011)"
"[{12926, 16218}]","[]",2,1,"(83756,84610)"
"[{12926, 16431}]","[]",2,1,"(87449,88092)"
"[{12930, 13042}]","[]",2,1,"(73464,74557)"
"[{12930, 15833}]","[]",2,1,"(76495,77890)"
"[{12930, 16218}]","[]",2,2,"(83756,84582);(84498,85041)"
"[{12960, 13042}]","[]",2,1,"(73660,74220)"
"[{12960, 15833}]","[]",2,1,"(76464,77668)"
"[{12960, 16431}]","[]",2,1,"(87477,88144)"
"[{13042, 15493}]","[]",2,1,"(73583,74090)"
"[{13042, 15579}]","[]",2,1,"(72764,74832)"
"[{13042, 15619}]","[]",2,3,"(72974,73656);(73293,74236);(73930,74885)"
"[{13175, 16218}]","[]",2,1,"(83860,84428)"
"[{13557, 16011}]","[]",2,2,"(79959,81010);(80774,81348)"
"[{14099, 15833}]","[]",2,1,"(76992,77971)"
"[{14099, 16011}]","[]",2,1,"(79944,82308)"
"[{14099, 16012}]","[]",2,1,"(79946,81668)"
"[{14099, 16218}]","[]",2,1,"(84359,85493)"
"[{14100, 16011}]","[]",2,3,"(80638,81450);(81095,81665);(81327,82064)"
"[{14635, 15833}]","[]",2,2,"(76440,76954);(76954,77861)"
"[{14934, 16011}]","[]",2,2,"(79944,81036);(80709,82073)"
"[{14934, 16012}]","[]",2,1,"(79946,80761)"
"[{14934, 16218}]","[]",2,1,"(84743,85462)"
"[{14954, 16011}]","[]",2,1,"(79957,80721)"
"[{15579, 16011}]","[]",2,1,"(79944,80611)"
"[{15579, 16218}]","[]",2,1,"(84451,85092)"
"[{15619, 16011}]","[]",2,2,"(79944,81194);(81450,82100)"
"[{15619, 16012}]","[]",2,1,"(80256,80894)"
"[{15619, 16218}]","[]",2,1,"(84708,85647)"
"[{15799, 15833}]","[]",2,1,"(77325,78220)"
"[{15799, 16011}]","[]",2,2,"(80451,80994);(81151,81728)"
"[{15833, 15880}]","[]",2,1,"(77202,77734)"
"[{15989, 16011}]","[]",2,1,"(81123,81850)"
"[{16011, 16012}]","[]",2,1,"(79946,82323)"
"[{16011, 16014}]","[]",2,1,"(79980,80963)"
"[{16012, 16014}]","[]",2,1,"(79980,80963)"
"[{16156, 16218}]","[]",2,1,"(83756,85791)"
"[{16431, 16432}]","[]",2,1,"(87449,88151)"
